Time,Speed
0,0.182123059519252
0.0199999999999818,0.6687845654
0.239999999999782,1.78199004
0.459999999999582,4.881073832
0.679999999999382,6.363920684
0.899999999999181,9.726004614
1.11999999999898,11.53293088
1.33999999999878,11.88491618
1.55999999999858,13.63673191
1.77999999999838,14.66271016
1.99999999999818,17.01406609
2.21999999999798,18.76618442
2.43999999999778,21.35871626
2.65999999999758,21.35871626
2.87999999999738,22.7762825
3.09999999999718,24.10262536
3.31999999999698,25.39415569
3.53999999999678,27.1919884
3.75999999999658,29.46846142
3.97999999999638,31.28646362
4.19999999999618,32.80053049
4.41999999999598,33.31886537
4.63999999999578,35.16789808
4.85999999999558,36.68896627
5.07999999999538,37.77245068
5.29999999999518,39.48605407
5.51999999999498,40.64079315
5.73999999999478,40.64079315
5.95999999999458,42.19915281
6.17999999999438,43.49296799
6.39999999999418,46.01912352
6.61999999999398,51.24136924
6.83999999999378,53.73560599
7.05999999999358,55.98886784
7.27999999999338,57.94505267
7.49999999999318,58.40782175
7.71999999999298,60.43025052
7.93999999999278,62.95805335
8.15999999999258,64.85780431
8.37999999999238,67.65166109
8.59999999999218,69.31048414
8.81999999999198,69.31048414
9.03999999999178,70.38316341
9.25999999999158,71.57108614
9.47999999999138,72.83061635
9.69999999999118,74.6227078
9.91999999999098,76.86199644
10.1399999999908,79.4436125
10.3599999999906,81.18991059
10.5799999999904,81.93614562
10.7999999999902,83.58347236
11.01999999999,86.10000945
11.2399999999898,88.53750213
11.4599999999896,90.87689593
11.6799999999894,92.95861222
11.8999999999892,92.95861222
12.119999999989,94.77949995
12.3399999999888,96.45190762
12.5599999999886,98.38597017
12.7799999999884,101.4421221
12.9999999999882,103.6481859
13.219999999988,108.1281864
13.4399999999878,109.3694234
13.6599999999876,110.211047
13.8799999999874,112.6013495
14.0999999999872,115.5372862
14.319999999987,116.469388
14.5399999999868,117.9936889
14.7599999999866,119.1070615
14.9799999999864,119.1070615
15.1999999999862,122.4271365
15.419999999986,123.7091127
15.6399999999858,125.7309487
15.8599999999856,129.4554659
16.0799999999854,130.9323277
16.2999999999852,132.8640222
16.519999999985,134.5064511
16.7399999999848,135.2666473
16.9599999999846,136.1785377
17.1799999999844,137.5553279
17.3999999999842,139.4190437
17.619999999984,143.6961972
17.8399999999838,145.3311952
18.0599999999836,145.3311952
18.2799999999834,146.9661693
18.4999999999832,148.6214791
18.719999999983,150.5634047
18.9399999999828,152.7854023
19.1599999999826,155.5397477
19.3799999999824,160.0702269
19.5999999999822,161.9600697
19.819999999982,162.9465538
20.0399999999818,164.2882919
20.2599999999816,166.851999
20.4799999999814,168.1500302
20.6999999999812,174.1810383
20.919999999981,176.992744
21.1399999999808,176.992744
21.3599999999806,178.6886406
21.5799999999804,179.8007888
21.7999999999802,182.0612102
22.01999999998,184.154685
22.2399999999798,186.1240131
22.4599999999796,190.0187902
22.6799999999794,191.4814384
22.8999999999792,192.3671699
23.119999999979,194.0325561
23.3399999999788,195.8547618
23.5599999999786,199.0173145
23.7799999999784,201.0870431
23.9999999999782,203.1740325
24.219999999978,203.1740325
24.4399999999778,204.7713847
24.6599999999776,205.9853161
24.8799999999774,206.9865551
25.0999999999772,208.8538586
25.319999999977,211.1563713
25.5399999999768,212.9998326
25.7599999999766,214.1136236
25.9799999999764,214.9908225
26.1999999999762,216.0592782
26.419999999976,217.4675839
26.6399999999758,219.3529899
26.8599999999756,221.6504436
27.0799999999754,223.8674551
27.2999999999752,223.8674551
27.519999999975,225.9848455
27.7399999999748,227.0909002
27.9599999999746,228.6930301
28.1799999999744,231.7005115
28.3999999999742,235.0880031
28.619999999974,237.091315
28.8399999999738,239.90873
29.0599999999736,240.5769361
29.2799999999734,243.5834608
29.4999999999732,245.5333289
29.719999999973,248.2341701
29.9399999999728,255.1933441
30.1599999999726,256.4976524
30.3799999999724,256.4976524
30.5999999999722,257.8332543
30.819999999972,258.9335472
31.0399999999718,259.974969
31.2599999999716,261.975402
31.4799999999714,263.1046958
31.6999999999712,266.3439151
31.919999999971,268.1312246
32.1399999999708,268.5822566
32.3599999999706,270.1704624
32.5799999999704,271.7997823
32.7999999999702,273.4484203
33.01999999997,276.2443878
33.2399999999698,278.2763091
33.4599999999696,278.2763091
33.6799999999694,280.4185759
33.8999999999692,282.0421719
34.119999999969,284.2228564
34.3399999999688,286.0195432
34.5599999999686,288.6715271
34.7799999999684,293.740795
34.9999999999682,296.1037927
35.219999999968,296.8039243
35.4399999999678,299.1516367
35.6599999999676,300.3916842
35.8799999999674,301.9435269
36.0999999999672,306.4954087
36.319999999967,307.8
36.5399999999668,308
36.7599999999666,308.2
36.9799999999664,308.9
37.1999999999662,309.2
37.419999999966,309.6
37.6399999999658,309.8
37.8599999999656,310.25
38.0799999999654,310.7
38.2999999999652,311.4
38.519999999965,311.8
38.7399999999648,312
38.9599999999646,313
39.1799999999644,314.9429992
39.3999999999642,316.3149899
39.619999999964,316.3149899
39.8399999999638,318.3681698
40.0599999999636,319.5301049
40.2799999999634,320.5105281
40.4999999999632,321.4115077
40.719999999963,322.7545015
40.9399999999628,324.3470756
41.1599999999626,325.3101626
41.3799999999624,325.9054903
41.5999999999622,326.8833721
41.819999999962,327.5998462
42.0399999999618,328.777078
42.2599999999616,330.1591473
42.4799999999614,331.7880094
42.6999999999612,331.7880094
42.919999999961,333.1187054
43.1399999999608,333.590388
43.3599999999606,334.468631
43.5799999999604,335.336443
43.7999999999602,336.9253319
44.01999999996,338.9748069
44.2399999999598,339.6062749
44.4599999999596,339.9283252
44.6799999999594,340.7334283
44.8999999999592,341.81585
45.119999999959,342.8337047
45.3399999999588,343.9711295
45.5599999999586,345.423376
45.7799999999584,345.423376
45.9999999999582,346.7650557
46.219999999958,347.6251096
46.4399999999578,349.0291601
46.6599999999576,350.9001279
46.8799999999574,352.0200144
47.0999999999572,353.6591932
47.319999999957,355.5844504
47.5399999999568,356.1680786
47.7599999999566,358.1663147
47.9799999999564,359.4460219
48.1999999999562,359.994387
48.419999999956,361.0894714
48.6399999999558,361.9536446
48.8599999999556,361.9536446
49.0799999999554,363.4181855
49.2999999999552,364.5906946
49.519999999955,365.8138783
49.7399999999548,367.5632759
49.9599999999546,368.9622498
50.1799999999544,371.9657008
50.3999999999542,372.8342391
50.619999999954,373.3459585
50.8399999999538,374.3108598
51.0599999999536,375.242113
51.2799999999534,377.0350764
51.4999999999532,378.1769978
51.719999999953,379.6827421
51.9399999999528,379.6827421
52.1599999999526,381.3147208
52.3799999999524,381.66963
52.5999999999522,383.1169424
52.819999999952,385.3671457
53.0399999999518,386.3304661
53.2599999999516,388.4610473
53.4799999999514,389.9812588
53.6999999999512,390.1254167
53.919999999951,392.2639559
54.1399999999508,393.4449927
54.3599999999506,394.3326437
54.5799999999504,396.1367134
54.7999999999502,397.0266586
55.01999999995,397.0266586
55.2399999999498,397.9874291
55.4599999999496,398.6095182
55.6799999999494,399.9989873
55.8999999999492,400.931374
56.119999999949,402.0442132
56.3399999999488,403.797749
56.5599999999486,405.291913
56.7799999999484,405.4507517
56.9999999999482,406.3815978
57.219999999948,407.9383373
57.4399999999478,409.2909705
57.6599999999476,410.668124
57.8799999999474,412.3416117
58.0999999999472,412.3416117
58.319999999947,413.596924
58.5399999999468,414.8230069
58.7599999999466,415.9061632
58.9799999999464,417.7027602
59.1999999999462,418.6535598
59.419999999946,420.4962762
59.6399999999458,421.8944635
59.8599999999456,422.4327408
60.0799999999454,423.2984681
60.2999999999452,424.7613907
60.519999999945,425.6562948
60.7399999999448,426.92009
60.9599999999446,427.6607635
61.1799999999444,427.6607635
61.3999999999442,428.6443041
61.619999999944,429.5684861
61.8399999999438,432.5595462
62.0599999999436,434.0242783
62.2799999999434,435.3379136
62.4999999999432,436.6638747
62.719999999943,437.9003257
62.9399999999428,438.1197887
63.1599999999426,439.3923307
63.3799999999424,440.6180396
63.5999999999422,441.3468742
63.819999999942,442.3938017
64.0399999999418,444.6142627
64.2599999999416,444.6142627
64.4599999999415,445.2766685
64.6799999999413,446.2981216
64.8999999999411,447.5590251
65.1199999999409,448.8221209
65.3399999999407,450.1775578
65.5599999999405,451.3387175
65.7799999999403,452.2573222
65.9999999999401,452.5048821
66.2199999999399,453.5207912
66.4399999999397,454.803785
66.6599999999395,456.6637991
66.8799999999393,459.3794916
67.0999999999391,460.4201085
67.3199999999389,460.4201085
67.5399999999387,461.6174021
67.7599999999385,462.1700089
67.9799999999383,463.3219228
68.1999999999381,466.320205
68.4199999999379,467.3834078
68.6399999999377,469.1476106
68.8599999999375,470.3769859
69.0799999999373,470.7729272
69.2999999999371,472.4058844
69.5199999999369,473.9935643
69.7399999999367,476.0912231
69.9599999999365,477.9111383
70.1799999999363,478.6754928
70.3999999999361,478.6754928
70.6199999999359,479.3104313
70.8399999999357,480.5086296
71.0599999999355,481.503673
71.2799999999353,482.5832417
71.4999999999351,483.2764841
71.7199999999349,488.2171781
71.9399999999347,489.834888
72.1599999999345,490.1710161
72.3799999999343,491.7341893
72.5999999999341,492.9839235
72.8199999999339,494.0223933
73.0399999999337,495.7618945
73.2599999999335,497.6713073
73.4799999999333,497.6713073
73.6999999999331,498.5295708
73.9199999999329,499.1774913
74.1399999999327,499.878273
74.3599999999325,501.6263536
74.5799999999323,502.5105814
74.7999999999321,505.2209262
75.0024316405569,506.0458792
75.2135986327445,506.3573512
75.435654296807,508.3889872
75.6610034179006,509.7982469
75.8806469725879,511.3114047
76.1198559569629,512.5461331
76.3598559569626,514.0093837
76.5998559569624,514.0093837
76.8398559569622,514.8609624
77.079855956962,515.8032999
77.3198559569618,516.8181929
77.5598559569615,517.9328063
77.7998559569613,520.573633
78.0398559569611,521.7803703
78.2798559569609,524.0003005
78.5198559569607,524.3326489
78.7598559569605,526.1707706
78.9998559569602,527.5114351
79.23985595696,528.2922167
79.4798559569598,529.5511282
79.7198559569596,530.5607225
79.9598559569594,530.5607225
80.1998559569591,531.8003986
80.4398559569589,532.8392614
80.6798559569587,533.46991
80.9198559569585,534.4565093
81.1598559569583,536.8085251
81.399855956958,538.4793934
81.6398559569578,540.4018703
81.8798559569576,540.9896018
82.1198559569574,543.0470436
82.3598559569572,544.0158725
82.599855956957,546.1137786
82.8398559569567,549.6675525
83.0798559569565,550.6300085
83.3198559569563,550.6300085
83.5598559569561,552.0101581
83.7998559569559,552.8869486
84.0398559569556,554.3399326
84.2798559569554,555.475268
84.5198559569552,556.9455739
84.759855956955,558.4114238
84.9998559569548,559.5724887
85.2398559569546,560.2455688
85.4798559569543,561.3731619
85.7198559569541,562.0794408
85.9598559569539,563.2408042
86.1998559569537,564.4072965
86.4398559569535,565.698403
86.6798559569532,565.698403
86.919855956953,566.7070426
87.1598559569528,567.2759866
87.3998559569526,568.3342859
87.6398559569524,569.4380325
87.8798559569522,570.7488903
88.1198559569519,574.8370884
88.3598559569517,576.0741209
88.5998559569515,576.6013091
88.8398559569513,577.6157609
89.0798559569511,579.0084027
89.3198559569508,580.2241343
89.5598559569506,581.4181083
89.7998559569504,582.8772793
90.0398559569502,582.8772793
90.27985595695,584.6424881
90.5198559569498,585.7098852
90.7598559569495,587.3068886
90.9998559569493,588.8289032
91.2398559569491,590.0983863
91.4798559569489,593.7380381
91.7198559569487,594.8435972
91.9598559569484,595.6083715
92.1998559569482,596.5180329
92.439855956948,598.7754755
92.6798559569478,600.1219795
92.9198559569476,602.387257
93.1598559569474,603.7234092
93.3998559569471,603.7234092
93.6398559569469,604.9563734
93.8798559569467,605.6578966
94.1198559569465,606.3787453
94.3598559569463,607.8688002
94.599855956946,609.9558976
94.8398559569458,615.5245645
95.0798559569456,616.2045933
95.3198559569454,616.5877919
95.5598559569452,617.5594763
95.799855956945,618.8878236
96.0398559569447,620.7059941
96.2798559569445,625.0258386
96.5198559569443,626.534526
96.7598559569441,626.534526
96.9998559569439,627.5511638
97.2398559569436,628.2067735
97.4798559569434,629.2067735
97.7198559569432,630.169769
97.959855956943,631.2993096
98.1998559569428,632.8486165
98.4398559569426,633.833042
98.6798559569423,634.5562928
98.9198559569421,635.6364163
99.1598559569419,637.159293
99.3998559569417,638.7473897
99.6398559569415,639.8627755
99.8798559569412,641.2756897
100.119855956941,641.2756897
100.359855956941,642.5282381
100.599855956941,643.8863189
100.83985595694,644.6886618
101.07985595694,646.8121897
101.31985595694,648.2067055
101.55985595694,650.137096
101.79985595694,651.3196154
102.039855956939,651.5869499
102.279855956939,652.6196033
102.519855956939,653.2635059
102.759855956939,654.5721176
102.999855956938,656.0837008
103.239855956938,656.9667917
103.479855956938,656.9667917
103.719855956938,658.7732723
103.959855956938,659.9748915
104.199855956937,661.2306958
104.439855956937,663.5768466
104.679855956937,664.7498173
104.919855956937,666.3460677
105.159855956936,667.3460677
105.399855956936,667.7738237
105.639855956936,669.0130376
105.879855956936,670.6142004
106.119855956936,671.4704919
106.359855956935,673.1230003
106.599855956935,674.4348426
106.839855956935,674.4348426
107.079855956935,675.7252807
107.319855956934,676.5078316
107.559855956934,678.310055
107.799855956934,680.1416339
108.039855956934,681.5961805
108.279855956934,683.1869401
108.519855956933,684.3861884
108.759855956933,684.6634441
108.999855956933,686.1690817
109.239855956933,687.456458
109.479855956933,688.280671
109.719855956932,691.0413042
109.959855956932,691.9254043
110.199855956932,691.9254043
110.439855956932,693.2013586
110.679855956931,694.3299446
110.919855956931,695.4551662
111.159855956931,696.5758089
111.399855956931,697.7808503
111.639855956931,700.0717726
111.87985595693,701.1572487
112.11985595693,701.514251
112.35985595693,703.8129641
112.59985595693,704.7885177
112.839855956929,707.0879321
113.079855956929,708.4349081
113.319855956929,710.1847093
113.559855956929,710.1847093
113.799855956929,712.1156458
114.039855956928,713.5334565
114.279855956928,714.7854932
114.519855956928,715.8627844
114.759855956928,717.1880547
114.999855956927,718.3224418
115.239855956927,719.7439861
115.479855956927,719.9610681
115.719855956927,720.6285456
115.959855956927,721.563338
116.199855956926,722.6877792
116.439855956926,723.9447477
116.679855956926,724.7809285
116.919855956926,724.7809285
117.159855956926,725.7517152
117.399855956925,726.6176894
117.639855956925,727.9466585
117.879855956925,729.8326147
118.119855956925,731.2729206
118.359855956924,734.1055439
118.599855956924,735.4513626
118.835117187393,736.145054
119.045700683486,737.6693943
119.261193847549,738.7123908
119.47290527333,739.4171989
119.67354980458,744.9716304
119.873674316299,746.1458321
120.093674316299,746.1458321
120.313674316298,747.2545117
120.533674316298,748.552637
120.753674316298,750.4839831
120.973674316298,751.5824345
121.193674316298,752.2505621
121.413674316297,754.2591321
121.633674316297,755.4266971
121.853674316297,756.024479
122.073674316297,757.1693515
122.293674316297,757.9285985
122.513674316296,759.3361576
122.733674316296,760.963136
122.953674316296,762.0697399
123.173674316296,762.0697399
123.393674316296,763.0697399
123.613674316295,763.6476381
123.833674316295,765.7038658
124.053674316295,767.7142494
124.273674316295,768.4101981
124.493674316295,769.9333449
124.713674316294,770.8948553
124.933674316294,771.3186587
125.153674316294,773.2238292
125.373674316294,773.9453014
125.593674316294,774.980158
125.813674316293,776.457618
126.033674316293,778.0849121
126.253674316293,778.0849121
126.473674316293,779.2633273
126.693674316293,779.745096
126.913674316292,781.1647629
127.133674316292,782.5234473
127.353674316292,783.4769823
127.573674316292,785.1809869
127.793674316292,786.3171691
128.013674316291,786.5033217
128.233674316291,787.864813
128.453674316291,789.6633245
128.673674316291,790.5483377
128.893674316291,792.1219212
129.11367431629,793.3845
129.33367431629,793.3845
129.55367431629,794.6895133
129.77367431629,795.6051668
129.99367431629,797.1706919
130.213674316289,799.4308706
130.433674316289,800.6184762
130.653674316289,802.24823
130.873674316289,803.4593449
131.093674316289,803.6810119
131.313674316288,804.5833031
131.533674316288,806.1135263
131.753674316288,807.3646908
131.973674316288,808.5720079
132.193674316288,809.4745285
132.413674316287,809.4745285
132.633674316287,810.7557163
132.853674316287,811.4623704
133.073674316287,813.2189941
133.293674316287,814.4656235
133.513674316286,816.0132671
133.733674316286,818.7701616
133.953674316286,819.9461693
134.173674316286,820.0534444
134.393674316286,820.967026
134.613674316285,821.8458495
134.833674316285,823.1754464
135.053674316285,824.2145418
135.273674316285,825.6603801
135.493674316285,825.6603801
135.713674316284,826.9413087
135.933674316284,827.5456901
136.153674316284,828.6267427
136.373674316284,830.4107319
136.593674316284,831.5216248
136.813674316283,834.1794104
137.033674316283,835.2581272
137.253674316283,835.7905611
137.473674316283,837.1430655
137.693674316283,838.4981753
137.913674316282,839.4527792
138.133674316282,840.7779958
138.353674316282,841.9148087
138.573674316282,841.9148087
138.793674316282,843.5169779
139.013674316281,844.228261
139.233674316281,845.583346
139.453674316281,848.1818456
139.673674316281,849.966061
139.893674316281,851.6612685
140.11367431628,852.5033102
140.33367431628,852.6277426
140.55367431628,853.9422259
140.77367431628,854.6412232
