Time,Speed
140.99367431628,856.5540937
141.213674316279,858.7620457
141.433674316279,859.7146578
141.653674316279,859.7146578
141.873674316279,861.177539
142.093674316279,861.8738842
142.313674316278,863.1122536
142.533674316278,864.3926089
142.753674316278,865.2251551
142.973674316278,867.9143122
143.193674316278,869.9469246
143.413674316277,870.272341
143.633674316277,871.0501002
143.853674316277,872.795812
144.073674316277,873.8172902
144.293674316277,875.3153361
144.513674316276,877.889719
144.733674316276,877.889719
144.953674316276,879.2602277
145.173674316276,880.1563231
145.393674316276,880.8034102
145.613674316275,882.145051
145.833674316275,883.0243356
146.053674316275,884.9357564
146.273674316275,887.3124297
146.493674316275,887.5491756
146.713674316274,888.3821079
146.933674316274,889.6967928
147.153674316274,891.2157563
147.373674316274,892.6245947
147.593674316274,894.2874341
147.813674316273,896
148.033674316273,898
148.253674316273,899
148.473674316273,901
148.693674316273,902
148.913674316272,903.1
149.133674316272,904.5
149.353674316272,907
149.573674316272,908
149.793674316272,911
150.013674316271,913
150.233674316271,914
150.453674316271,915
150.673674316271,917
150.893674316271,919.5
151.11367431627,921
151.33367431627,924
151.55367431627,927.7871372
151.77367431627,937.543932
151.99367431627,937.5726004
152.213674316269,935.8144703
152.433674316269,936.1896111
152.653674316269,936.958449
152.873674316269,938.0811236
153.093674316269,938.7448106
153.313674316268,939.5493079
153.533674316268,941.2952005
153.753674316268,944.0188251
153.973674316268,944.2154998
154.193674316268,944.4780526
154.413674316267,945.8124558
154.633674316267,944.9468415
154.853674316267,947.339529
155.073674316267,945.8527746
155.293674316267,947.1885043
155.513674316266,948.5856022
155.733674316266,948.6369647
155.953674316266,949.4653692
156.173674316266,951.4100466
156.393674316266,950.7647636
156.613674316265,954.3824309
156.833674316265,952.7937145
157.053674316265,953.0213388
157.273674316265,954.9014378
157.493674316265,954.4298304
157.713674316264,956.7221058
157.933674316264,958.2448997
158.153674316264,957.8747224
158.373674316264,957.1979427
158.593674316264,958.7198984
158.813674316263,960.9691373
159.033674316263,961.7296368
159.253674316263,962.8630722
159.473674316263,963.5462235
159.693674316263,967.0014616
159.913674316262,968.3081503
160.133674316262,968.6717403
160.353674316262,969.9367143
160.573674316262,970.7299249
160.793674316262,971.7014928
161.013674316261,970.5247164
161.233674316261,971.4845474
161.453674316261,971.4845474
161.673674316261,973.6619953
161.893674316261,974.7635371
162.11367431626,975.1096707
162.33367431626,976.3150785
162.55367431626,975.0535403
162.77367431626,977.4529564
162.99367431626,978.1008917
163.213674316259,979.6375689
163.433674316259,981.2647963
163.653674316259,979.8094048
163.873674316259,982.1742489
164.093674316259,981.6755862
164.313674316258,982.2674303
164.533674316258,983.6620194
164.753674316258,984.3047486
164.973674316258,984.7861243
165.193674316258,984.9922735
165.413674316257,987.3770879
165.633674316257,988.4442178
165.853674316257,987.7764051
166.073674316257,988.4517885
166.293674316257,989.53292
166.513674316256,990.9087394
166.733674316256,990.518387
166.953674316256,991.6924046
167.173674316256,995.5705216
167.393674316256,994.5931978
167.613674316255,995.3002334
167.833674316255,997.6644619
168.053674316255,995.9352179
168.273674316255,997.3552995
168.493674316255,1000.764517
168.713674316254,1000.485526
168.933674316254,1004.844972
169.153674316254,1006.405322
169.373674316254,1006.560954
169.593674316254,1006.72164
169.813674316253,1008.327244
170.033674316253,1009.470766
170.253674316253,1009.747023
170.473674316253,1010.524504
170.693674316253,1009.80512
170.913674316252,1011.369495
171.133674316252,1011.237649
171.353674316252,1013.383655
171.573674316252,1014.845466
171.793674316252,1014.81397
172.013674316251,1018.541939
172.233674316251,1019.287746
172.453674316251,1018.052501
172.673674316251,1020.007528
172.893674316251,1019.68665
173.11367431625,1021.296974
173.33367431625,1022.958555
173.55367431625,1024.630646
173.77367431625,1023.899946
173.99367431625,1025.459552
174.213674316249,1024.05491
174.433674316249,1026.711067
174.653674316249,1027.780078
174.873674316249,1029.214665
175.093674316249,1029.308721
175.313674316248,1031.945628
175.533674316248,1030.700562
175.753674316248,1031.951772
175.973674316248,1033.470334
176.193674316248,1033.22498
176.413674316247,1033.329321
176.633674316247,1034.894605
176.853674316247,1033.416885
177.073674316247,1035.651863
177.293674316247,1037.167235
177.513674316246,1035.83492
177.733674316246,1038.711091
177.953674316246,1037.99257
178.173674316246,1040.660925
178.393674316246,1040.723364
178.613674316245,1041.710722
178.833674316245,1042.296476
179.053674316245,1042.296919
179.273674316245,1042.329768
179.493674316245,1046.643945
179.713674316244,1047.188856
179.933674316244,1044.943266
180.153674316244,1045.609115
180.373674316244,1047.753506
180.593674316244,1047.070335
180.813674316243,1048.476722
181.033674316243,1051.001564
181.253674316243,1051.257476
181.473674316243,1051.881597
181.693674316243,1052.198206
181.913674316242,1052.569006
182.133674316242,1054.852149
182.353674316242,1055.805133
182.573674316242,1055.743178
182.793674316242,1057.684154
183.013674316241,1056.926375
183.233674316241,1058.295449
183.453674316241,1059.662757
183.673674316241,1059.958315
183.893674316241,1060.82899
184.11367431624,1062.562334
184.33367431624,1065.064894
184.55367431624,1064.290131
184.77367431624,1065.974822
184.99367431624,1065.940293
185.213674316239,1067.55534
185.433674316239,1067.065713
185.653674316239,1068.867796
185.873674316239,1069.351006
186.093674316239,1070.118944
186.313674316238,1071.141511
186.533674316238,1073.274491
186.753674316238,1073.630342
186.973674316238,1072.226417
187.193674316238,1075.173121
187.413674316237,1077.887727
187.633674316237,1078.946223
187.853674316237,1077.672378
188.073674316237,1079.881026
188.293674316237,1080.906544
188.513674316236,1081.870721
188.733674316236,1084.258473
188.953674316236,1082.530056
189.173674316236,1084.088075
189.393674316236,1085.464403
189.613674316235,1083.584078
189.833674316235,1086.860185
190.053674316235,1087.088024
190.273674316235,1087.286445
190.493674316235,1089.203348
190.713674316234,1089.846859
190.933674316234,1090.326841
191.153674316234,1091.944264
191.373674316234,1092.391174
191.593674316234,1090.830168
191.813674316233,1091.655851
192.033674316233,1094.847116
192.253674316233,1094.05909
192.473674316233,1094.228357
192.693674316233,1094.011678
192.913674316232,1097.542425
193.133674316232,1097.569915
193.353674316232,1098.924691
193.573674316232,1099.802883
193.793674316232,1100.50036
194.013674316231,1099.37192
194.233674316231,1100.565271
194.453674316231,1102.063892
194.673674316231,1101.801232
194.893674316231,1105.203265
195.11367431623,1104.340962
195.33367431623,1105.137508
195.55367431623,1106.864298
195.77367431623,1105.986162
195.99367431623,1108.467193
196.213674316229,1109.259103
196.433674316229,1109.051329
196.653674316229,1112.374005
196.873674316229,1113.520304
197.093674316229,1114.044823
197.313674316228,1115.001075
197.533674316228,1117.44179
197.753674316228,1117.412028
197.973674316228,1119.024941
198.193674316228,1117.15067
198.413674316227,1117.957825
198.633674316227,1120.092795
198.853674316227,1118.93227
199.073674316227,1122.459616
199.293674316227,1121.472732
199.513674316226,1122.545613
199.733674316226,1123.808436
199.953674316226,1126.145454
200.173674316226,1125.642479
200.393674316226,1128.499587
200.613674316225,1129.213826
200.833674316225,1128.654362
201.053674316225,1132.738315
201.273674316225,1131.589571
201.493674316225,1133.228085
201.713674316224,1133.940606
201.933674316224,1134.546514
202.153674316224,1134.155993
202.373674316224,1133.260103
202.593674316224,1135.574072
202.813674316223,1137.047279
203.033674316223,1140.511846
203.253674316223,1138.964152
203.473674316223,1138.700283
203.693674316223,1141.817258
203.913674316222,1139.871689
204.133674316222,1140.681006
204.353674316222,1142.015553
204.573674316222,1142.84319
204.793674316222,1144.468405
205.013674316221,1143.522157
205.233674316221,1145.078255
205.453674316221,1147.878157
205.673674316221,1148.59155
205.893674316221,1148.667414
206.11367431622,1150.191066
206.33367431622,1148.769188
206.55367431622,1148.449168
206.77367431622,1150.021464
206.99367431622,1152.718654
207.213674316219,1152.806209
207.433674316219,1154.195826
207.653674316219,1154.195826
207.873674316219,1154.282169
208.093674316219,1153.796794
208.313674316218,1155.201217
208.533674316218,1157.759232
208.753674316218,1156.028576
208.973674316218,1158.91688
209.193674316218,1161.518045
209.413674316217,1159.208573
209.633674316217,1161.612745
209.853674316217,1163.308144
210.073674316217,1163.521393
210.293674316217,1164.432502
210.513674316216,1165.074762
210.733674316216,1165.921273
210.953674316216,1167.229263
211.173674316216,1165.259071
211.393674316216,1169.306713
211.613674316215,1168.99745
211.833674316215,1172.084254
212.053674316215,1174.603659
212.273674316215,1175.648627
212.493674316215,1175.064623
212.713674316214,1174.891985
212.933674316214,1176.363653
213.153674316214,1175.361468
213.373674316214,1177.071727
213.593674316214,1177.562237
213.813674316213,1176.705934
214.033674316213,1177.643648
214.253674316213,1179.184199
214.473674316213,1179.587108
214.693674316213,1180.656858
214.913674316212,1181.431735
215.133674316212,1183.489607
215.353674316212,1186.075628
215.573674316212,1185.334114
215.793674316212,1186.239466
216.013674316211,1185.897432
216.233674316211,1186.041886
216.453674316211,1187.713349
216.673674316211,1189.042353
216.893674316211,1188.176635
217.11367431621,1190.503254
217.33367431621,1188.558717
217.55367431621,1191.052379
217.77367431621,1190.55279
217.99367431621,1191.333074
218.213674316209,1193.044151
218.433674316209,1194.845999
218.653674316209,1193.57458
218.873674316209,1195.244752
219.093674316209,1198.735636
219.313674316208,1198.08877
219.533674316208,1197.965146
219.753674316208,1199.435606
219.973674316208,1199.435606
220.193674316208,1200.931208
220.413674316207,1200.332508
220.633674316207,1202.441671
220.853674316207,1203.311139
221.073674316207,1203.562551
221.293674316207,1201.753128
221.513674316206,1202.139824
221.733674316206,1203.99391
221.953674316206,1205.499433
222.173674316206,1204.966752
222.393674316206,1204.850998
222.613674316205,1204.774073
222.833674316205,1207.970079
223.053674316205,1207.970079
223.273674316205,1206.545336
223.493674316205,1208.848838
223.713674316204,1206.951887
223.933674316204,1208.683701
224.153674316204,1210.922457
224.373674316204,1210.114703
224.593674316204,1209.989254
224.813674316203,1211.862453
225.033674316203,1213.018018
225.253674316203,1211.85678
225.473674316203,1214.132334
225.693674316203,1213.323821
225.913674316202,1212.813788
226.133674316202,1213.700037
226.353674316202,1213.157882
226.573674316202,1216.129886
226.793674316202,1215.025294
227.013674316201,1217.483093
227.233674316201,1218.233336
227.453674316201,1217.435746
227.673674316201,1217.101349
227.893674316201,1219.039174
228.1136743162,1218.808886
228.3336743162,1219.332184
228.5536743162,1219.55055
228.7736743162,1221.084411
228.9936743162,1219.736071
229.213674316199,1221.520728
229.433674316199,1220.063741
229.653674316199,1222.954437
229.873674316199,1223.412224
230.093674316199,1222.740423
230.313674316198,1223.916667
230.533674316198,1222.639965
230.753674316198,1222.330293
230.973674316198,1225.089778
231.193674316198,1225.869242
231.413674316197,1225.175474
231.633674316197,1224.768713
231.853674316197,1224.262936
232.073674316197,1226.623986
232.293674316197,1226.623986
232.513674316196,1228.094486
232.733674316196,1228.404878
232.953674316196,1228.834214
233.173674316196,1226.764519
233.393674316196,1228.926073
233.613674316195,1229.505074
233.833674316195,1230.448672
234.053674316195,1232.358175
234.273674316195,1232.5381
234.493674316195,1230.147401
234.713674316194,1230.333864
234.933674316194,1231.694855
235.153674316194,1232.303339
235.373674316194,1234.108734
235.593674316194,1234.386196
235.813674316193,1232.854305
236.033674316193,1232.222034
236.253674316193,1234.726524
236.473674316193,1236.178289
236.693674316193,1234.543504
236.913674316192,1237.794172
237.133674316192,1235.239808
237.353674316192,1238.248914
237.573674316192,1236.736672
237.793674316192,1237.84138
238.013674316191,1238.4212
238.233674316191,1237.175339
238.453674316191,1239.896875
238.673674316191,1239.522488
238.893674316191,1240.911129
239.11367431619,1238.727968
239.33367431619,1241.237518
239.55367431619,1239.672596
239.77367431619,1243.280109
239.99367431619,1242.931681
240.213674316189,1242.987086
240.433674316189,1243.46203
240.653674316189,1241.903211
240.873674316189,1244.483547
241.093674316189,1245.272253
241.313674316188,1246.757657
241.533674316188,1245.844103
241.753674316188,1246.466825
241.973674316188,1245.124706
242.193674316188,1248.149424
242.413674316187,1248.416339
242.633674316187,1247.119883
242.853674316187,1246.804566
243.073674316187,1249.31687
243.293674316187,1248.544953
243.513674316186,1249.06395
243.733674316186,1250.214682
243.953674316186,1248.882503
244.173674316186,1251.997017
244.393674316186,1251.582534
244.613674316185,1252.500871
244.833674316185,1251.361021
245.053674316185,1252.475854
245.273674316185,1251.872926
245.493674316185,1253.887178
245.713674316184,1255.443855
245.933674316184,1253.00599
246.153674316184,1255.354686
246.373674316184,1253.641996
246.593674316184,1255.163027
246.813674316183,1256.304015
247.033674316183,1254.874116
247.253674316183,1257.999645
247.473674316183,1256.799188
247.693674316183,1257.721969
247.913674316182,1259.356158
248.133674316182,1259.458654
248.353674316182,1259.260376
248.573674316182,1257.790414
248.793674316182,1260.435658
249.013674316181,1262.636408
249.233674316181,1263.256837
249.453674316181,1260.704747
249.673674316181,1262.951282
249.893674316181,1263.546871
250.11367431618,1261.972938
250.33367431618,1263.965011
250.55367431618,1265.618305
250.77367431618,1263.760256
250.99367431618,1266.126918
251.213674316179,1267.575757
251.433674316179,1267.891423
251.653674316179,1266.353202
251.873674316179,1266.909459
252.093674316179,1269.439644
252.313674316178,1266.873503
252.533674316178,1268.863902
252.753674316178,1269.354926
252.973674316178,1267.782991
253.193674316178,1269.909295
253.413674316177,1271.565022
253.633674316177,1272.390325
253.853674316177,1272.390325
254.073674316177,1271.928351
254.293674316177,1271.252576
254.513674316176,1272.672046
254.733674316176,1272.069854
254.953674316176,1272.474195
255.173674316176,1275.17047
255.393674316176,1273.107714
255.613674316175,1275.162369
255.833674316175,1275.355446
256.053674316175,1276.842151
256.273674316175,1275.392409
256.493674316175,1278.568265
256.713674316174,1277.818781
256.933674316174,1275.940371
257.153674316174,1279.138342
257.373674316174,1277.474478
257.593674316174,1277.888414
257.813674316173,1278.269474
258.033674316173,1280.795321
258.253674316173,1282.080644
258.473674316173,1282.347987
258.693674316173,1280.621994
258.913674316172,1282.150228
259.133674316172,1282.330976
259.353674316172,1282.978631
259.573674316172,1285.116723
259.793674316172,1283.528503
260.013674316171,1283.528503
260.233674316171,1285.397469
260.453674316171,1283.839513
260.673674316171,1286.304908
260.893674316171,1287.811873
261.11367431617,1285.657906
261.33367431617,1286.659472
261.55367431617,1286.977205
261.77367431617,1289.049454
261.99367431617,1290.01501
262.213674316169,1289.253477
262.433674316169,1291.731665
262.653674316169,1291.650222
262.873674316169,1291.627335
263.093674316169,1293.531811
263.313674316168,1293.025637
263.533674316168,1292.308532
263.753674316168,1293.636502
263.973674316168,1294.206462
264.193674316168,1293.683123
264.413674316167,1293.716755
264.633674316167,1295.836742
264.853674316167,1295.011099
265.073674316167,1294.433754
265.293674316167,1294.672086
265.513674316166,1297.834055
265.733674316166,1298.137129
265.953674316166,1296.678713
266.173674316166,1298.591843
266.393674316166,1300.104459
266.613674316165,1297.327763
266.833674316165,1297.628778
267.053674316165,1299.395565
267.273674316165,1298.793334
267.493674316165,1300.539138
267.713674316164,1300.122618
267.933674316164,1302.189664
268.153674316164,1300.910544
268.373674316164,1304.07726
268.593674316164,1301.506015
268.813674316163,1303.900968
269.033674316163,1305.41686
269.253674316163,1304.454326
269.473674316163,1302.936228
269.693674316163,1305.183667
269.913674316162,1303.717611
270.133674316162,1307.068026
270.353674316162,1305.359124
270.573674316162,1306.457254
270.793674316162,1305.976285
271.013674316161,1309.031161
271.233674316161,1306.705055
271.453674316161,1309.917341
271.673674316161,1310.760076
271.893674316161,1310.419874
272.11367431616,1310.355625
272.33367431616,1310.355625
272.55367431616,1311.770561
272.77367431616,1312.060645
272.99367431616,1313.415291
273.213674316159,1314.300899
273.433674316159,1315.032746
273.653674316159,1314.795646
273.873674316159,1314.359981
274.093674316159,1316.36615
274.313674316158,1316.971075
274.533674316158,1314.409922
274.753674316158,1317.852003
274.973674316158,1315.749558
275.193674316158,1318.246813
275.413674316157,1317.273433
275.633674316157,1318.105778
275.853674316157,1319.524822
276.073674316157,1320.176757
276.293674316157,1321.657541
276.513674316156,1322.034388
276.733674316156,1321.79522
276.953674316156,1320.215828
277.173674316156,1321.353385
277.393674316156,1322.827628
277.613674316155,1323.030411
277.833674316155,1322.842415
278.053674316155,1322.982284
278.273674316155,1325.235307
278.493674316155,1325.235307
278.713674316154,1324.583836
